Name,DetailedInfo,SupportInfo,Target,HowtoRegister,URL,Category1,Category2,Category3,toktokid
아동수당,"만 7세 미만 아동의 양육 부담을 덜고 아동의 기본적인 권리와 복지 증진을 돕습니다.","아동수당은 아동 1인당 월 10만원이 지급됩니다.
지자체장이 조례로 정한 경우 지역화폐로도 지급 가능
아동이 90일 이상 해외에 체류하는 경우 지급이 중단","만 7세미만 아동(0~83개월)에게 지급합니다.","보호자 또는 대리인이 아동의 주민등록상 주소지 읍면동 주민센터에 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=002&welInfSno=16441&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,생활지원,23
"저소득층 기저귀·조제분유 지원","저소득층 가구의 영아를 양육하는 부모에게 기저귀와 조제분유를 지원하여 경제적 부담을 덜어드립니다.","저소득층 가구 영아(0~24개월)에게 다음과 같이 구매비용을 국민행복카드에 바우처 포인트로 지원합니다.
기저귀: 월 64.000원
조제분유: 월 86.000원","저소득층 가구의 영아(0~24개월)에게 지원합니다.","보건소 또는 읍면동 주민센터 방문 신청 또는 복지로(online.bokjiro.go.kr) 온라인 신청을 합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=002&welInfSno=50&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,생활지원,24
"육아종합지원서비스 제공","영유아와 부모를 위한 종합적인 육아종합서비스를 제공하기 위하여
육아종합지원센터를 개설하고 운영비를 지원합니다.","시설보육 및 가정양육 상담. 일시 보육 서비스. 장난감 대여. 도서 대여. 교재 및 교구 대여. 놀이공간 제공 등 One-stop 육아지원 서비스를 위하여 중앙 및 지방 육아종합지원센터의 운영비를 지원합니다.","중앙(1개소)과 지방육아종합지원센터(18개소)를 지원합니다.","중앙의 경우에는 보건복지부에 신청하고. 지방의 경우에는 해당 시/도에 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=002&welInfSno=43&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,생활지원,25
"한부모가족 아동양육비 지원","한부모가족이나 조손가족이 가족의 기능을 유지하고 안정된 생활을 할 수 있도록
아동 양육비를 지원합니다.","아동양육비. 학용품비. 생활보조금을 다음과 같이 지원합니다.
아동양육비: 자녀 1인당 아동양육비 월 20만원 지원
추가아동양육비: 자녀 1인당 월 5만원 지원
학용품비: 자녀 1인당 연 5만4.100원의 학용품비 지원
생활보조금: 가구당 월 5만원 지원","소득인정액을 기준으로 기준 중위소득 52% 이하의 한부모가족 및 조손가족을 지원합니다.
아동양육비: 지원대상자로 결정된 저소득 한부모가구의 만 18세 미만의 아동
추가아동양육비: 조손가족 및 만 25세 이상 미혼 한부모가족의 만 5세 이하 자녀
학용품비: 한부모가족(조손가족 포함)의 중학생 및 고등학생 자녀
생활보조금: 한부모가족 복지시설에 입소한 저소득 한부모가족(조손가족 포함)","거주지관할 읍/면/동 주민센터로 방문 또는 우편으로 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=002&welInfSno=352&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,생활지원,26
"입양·가정위탁아동 심리치료 지원","입양가정에 위탁해서 자라고 있는 아동이 심리적으로
건강하게 성장할 수 있도록 지원합니다.","치료 대상 아동의 증상에 따라 필요한 프로그램을 선별 또는 혼합하여 지원하고 놀이치료. 미술치료. 음악치료. 집단치료. 인지치료. 언어치료. 기타 아동의 심리 정서 회복을 위한 치료 비용을 지급합니다.
심리검사비는 1회 20만 원 지급합니다.
심리정서치료비 및 위탁부모 양육상담비는 위탁아동 및 위탁부모 각 월 20만 원 이내 및 상담·치료횟수는 월 4회 이상(1회당 50분 내외 원칙) 지급합니다.
아동 및 보호자 교통비는 월 2만 원 이내(지역적 상황으로 택시를 이용해야 하는 경우 월 4만 원 이내) 지급합니다.","국내입양. 가정위탁아동 중 과잉행동장애(ADHD). 정서불안장애 등으로 인해 상담. 치료가 필요한 아동에게 지원합니다.
※ 만 18세 이상이더라도 고등학교 재학 중인 입양·위탁아동과 가정위탁 연장보호아동도 포함","가정위탁지원센터를 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=45&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,27
"취학전 아동 실명예방","취학 전 아동의 시력검진과 눈 건강관리 교육을 실시하여
저시력 및 안질환을 조기에 발견하고. 적절한 치료와 관리를 통해 아동시각
장애를 사전에 예방할 수 있도록 지원합니다.","안과 사전검사 및 수술비 본인부담금을 지원합니다.","저소득계층(중위소득 80% 미만) 가정의 취학 전 아동을 지원합니다.","한국실명예방재단에 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=59&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,28
"가정폭력 피해자 치료회복 프로그램
및 의료비지원","가정폭력으로 상처받은 몸과 마음을 치료하고 회복하기 위한
프로그램과 의료비를 지원합니다.","치료회복 프로그램을 지원합니다.
가정폭력 피해자의 심리적 안정을 위한 전문 상담
폭행으로 상처 받은 몸과 마음을 회복하기 위한 개별상담. 집단상담. 미술치료. 음악치료. 부부상담. 심신회복캠프. 문화체험 등 정신 및 심리 치료·회복 프로그램 운영
의료비를 지원합니다.
치료비용 본인부담액. 건강보험 또는 의료급여가 적용되지 않는 진료비용 지원
상담 및 지도. 신체적 정신적 피해에 대한 치료 지원
임산부의 심리적 안정을 위한 각종 치료 프로그램의 실시 등 정신 치료 지원
임산부 및 태아 보호를 위한 검사와 치료 지원
가정폭력 피해자 가정의 신생아와 관련된 의료 지원
진단서 발급비용 지원
보호시설 입소자의 건강검진비 지원
출산진료비 지원","가정폭력을 당한 피해자 및 동반아동을 지원합니다.","전국 가정폭력 상담소. 보호시설. 1366센터. 해바라기 센터를 방문하거나 전화로 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=149&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,29
"정신건강복지센터운영(아동청소년정신건강증진사업 포함)","일반인은 물론 아동·청소년에게 발생할 수 있는 정신건강(정신질환 등) 문제를
예방하고 조기에 발견하여 상담과 재활을 통해 치료받을 수 있도록 지원합니다.","지역별 정신건강복지센터는 다음과 같습니다.
광역 정신건강복지센터: 서울. 부산. 대구. 인천. 광주. 대전. 울산. 경기. 강원. 충북. 충남. 전북. 전남. 경북. 경남. 제주에 각 1개소 운영
기초 정신건강복지센터: 인구 20만 미만 시/군/구의 경우 1개소. 인구 20만 이상 시/군/구의 경우 2개소 이상 설치 가능하며. 추가 설치 기준은 인구 20만명 당 1개소(적용 예시: 40만명 2개소까지. 60만명 3개소까지 설치 가능)
저소득층(생계·의료·주거·교육급여 수급자 혹은 차상위계층 등) 가정의 아동·청소년일 경우. 예산의 범위 내에서 확진을 위한 검사 비용 등을 보조합니다.
그 밖에도 상담과 사례 관리 등 정신건강 사례관리 서비스를 받을 수 있습니다.","중증 정신질환자를 비롯한 다음의 아동ㆍ청소년 및 정신건강 관계자는 해당 지역 정신건강복지센터를 방문하여 지원을 신청할 수 있습니다.
아동·청소년 정신건강증진사업 대상자
- 지역 사회 내 만18세 이하 아동·청소년(미취학 아동포함)
- 지역사회 내 취약계층(북한이탈 주민. 다문화가정. 조손가정. 한부모가정)아동·청소년
- 청소년쉼터(가출청소년 일시 보호소) 청소년. 공동생활 가정. 아동복지시설의 아동·청소년 등
- 부모. 교사. 시설 종사자 등 아동ㆍ청소년 정신건강 관계자","시/도 및 시/군/구의 정신건강복지센터에 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=243&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,30
"어린이 국가예방접종 지원사업","영유아 예방 접종률을 향상시키고. 양육자의 육아 부담을 덜기 위해
보건소뿐만 아니라. 시장·군수·구청장 등이 예방접종업무를 위탁한 의료기관에서
예방접종을 할 경우에도 비용을 지원합니다.","주소지와 상관없이 보건소 및 지정 의료기관에서 받은 국가예방접종 비용(백신비 및 예방접종 시행비용) 전액을 무료로 지원합니다.
2020년 지원대상 백신(17종)은 다음과 같습니다.
BCG(피내용). B형간염. DTaP(디프테리아/파상풍/백일해). IPV(폴리오). DTaP-IPV(디프테리아/파상풍/백일해/폴리오). MMR(홍역/유행성이하선염/풍진). 수두. 일본뇌염(생백신. 사백신). Td(파상풍/디프테리아). Tdap(파상풍/디프테리아/백일해). Hib(b형 헤모필루스 인플루엔자). PCV(폐렴구균). A형간염. HPV(자궁경부암).Flu( 인플루엔자).DTaP-IPV/Hib(디프테리아. 파상풍. 백일해. 폴리오. b형헤모필루스인플루엔자)
지원 미대상 백신은 다음과 같으며. 비용은 본인이 전액 부담합니다.
결핵 경피용 백신. 로타바이러스 백신 등
아래와 같은 내용도 지원합니다.
무료 예방접종증명서 발급(예방접종도우미 홈페이지에서 예방접종증명서(국문 및 영문)를 발급)
예방접종력 확인 및 다음 예방접종 사전알림 문자서비스(문자 수신 동의자에 한함)
예방접종 안전관리","만 12세 이하 어린이에게 지원합니다.
예방접종을 권장하지 않은 연령. 신규 도입된 백신의 경우 비용 지원 대상 연령이 제한됨. 상세내용은 예방접종도우미사이트(nip.cdc.go.kr) 참조","보건소 또는 위탁 의료기관에 방문하여 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=245&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,31
"가정위탁아동 상해보험료 지원","가정위탁보호아동의 예상치 못한 질병과 안전사고에 대비해. 상해보험 가입 시
상해보험료를 지원함으로써 위탁가정의 심리적. 경제적 부담을 완화하고
가정위탁사업의 활성화를 도모합니다.","상해보험 단체 가입을 통해 입원 및 통원 의료비 등을 지원합니다.
보험담보는 위탁아동 및 부양자 1인의 후유장해. 위탁아동 입원. 통원 의료비 등을 지원합니다.
보험료는 1인당 연 68.500원 이내로 지원합니다.","가정위탁보호아동으로 결정된 아동. 연장보호아동. 일시위탁아동을 대상으로 지원합니다.",NULL,http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=003&welInfSno=25&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,건강지원,32
"학대피해아동 쉼터 설치 및 운영","아동학대 신고접수 후 현장조사 등을 통해 아동이 분리보호가 필요하다고 판단될 경우 학대피해아동전용쉼터에 협조를 요청합니다.","학대피해 아동을 쉼터 시설에 거주하게 하여 보호하고. 숙식을 제공합니다.
의복 등 생필품을 지원하고 일상행활 훈련 및 생활을 지원합니다.
심리검사. 개별 및 집단 심리치료. 건강검진 및 병원치료를 지원합니다.
학업지도. 안전교육. 문화체혐. 체육활동 등 교육 및 정서를 지원합니다.","학대피해아동을 지원합니다.","아동보호전문기관으로 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=008&welInfSno=157&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,생애주기,영유아,보호(돌봄/안전),33
"지역아동센터 지원","방과후 돌봄이 필요한 지역사회 아동의 건전육성을 위하여 보호·교육. 건전한 놀이와 오락의 제공. 보호자와 지역사회의 연계 등 종합적인 복지서비스 제공합니다.","지역아동센터를 통한 돌봄서비스를 제공합니다.
아동보호(안전한 보호. 급식 등). 교육 기능(일상생활 지도. 학습능력 제고 등). 정서적 지원(상담·가족지원). 문화서비스(체험활동. 공연) 등으로 지역사회 내 아동돌봄에 대한 사전 예방적 기능 및 사후 연계 제공","소득이 가구원수별 기준 중위소득 100% 이하이고 만 18세 미만의 초등학교 및 중학교에 재학중인 아동을 지원합니다.
아래의 가구특성기준에 해당하는 경우 지원합니다.
「국민기초생활 보장법」에 따른 생계·의료·주거·교육급여 수급자
차상위계층 등 다음의 어느 하나에 해당하는 가정의 아동
* 의료급여법 제 3조에 따른 의료급여 수급권자. 한부모가족의 아동. 차상위계층 확인서가 발급되는 사람의 아동 또는 발급되는 아동. 차상위자활대상자의 아동. 희귀난치성질환자 등 본인부담액을 경감받는 사람의 (손)자녀인 아동 또는 경감받는 아동. 장애수당(차상위 장애아동수당)을 지급받는 사람의 (손)자녀인 아동 또는 지급받는 아동. 장애인연금을 지급받는 사람과 동거하는 (손)자녀인 아동. 등록장애인인 아동. 기초연금을 받는 조손가족의 아동. 초·중·고 교육비 지원대상자인 아동
「다문화가족지원법」 제2조 제1호에 따른 다문화가족의 아동
「장애인복지법」에 따른 등록장애인이 있는 가족의 아동
조손가족의 아동(가구원수 산정기준으로 조부모와 손자녀로 이루어진 경우)
한부모가족의 아동(「한부모가족지원법」에 따른 한부모가족 이외의 가구형태가 모자가족 또는 부자가족인 한부모가족인 경우)
3명 이상 다자녀가족의 아동(자녀의 연령과 관계없이 주민등록등본상 자녀가 3명 이상인 경우)
맞벌이 가정의 아동","읍/면/동 주민센터 또는 살고 있는 곳의 지역아동센터에 신청합니다.",http://www.bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=02&searchCtgId=008&welInfSno=252&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=01&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=#instanceView,생애주기,영유아,보호(돌봄/안전),34
